Listing_Id,Listing_Name,Property_type,Room_type,Bed_type,Min_nights,Max_nights,Accomodates,Total_bedrooms,Total_beds,Availability_365,Price,Extra_people,Guests_included,Total_reviews,Review_scores,Amenities,Host_id,Host_name,Country,Longitude,Latitude,Neighbourhood,Listing_count
14856799,纽约之家(SunnyHome3),Townhouse,Private room,Real Bed,1,1125,2,1.0,1.0,90,50.0,0.0,1.0,51,93,"Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Free parking on premises, Free street parking, Heating, Family/kid friendly, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Host greets you",27673980,Amy,United States,-73.83298,40.7459,Flushing,8
14858544,BEST AREA IN CHELSEA. MODERN. COMPACT. HIGH LINE!!,Apartment,Entire home/apt,Real Bed,1,1125,2,1.0,1.0,231,90.0,55.0,1.0,64,98,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Self check-in, Lockbox, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, Long term stays allowed",93044932,Gina,United States,-73.99898,40.75005,Not Available,2
1487222,2BR Sunlight & Secret Garden Apartment,Apartment,Entire home/apt,Real Bed,4,30,4,2.0,2.0,0,145.0,0.0,4.0,18,87,"TV, Wifi, Air conditioning, Kitchen, Free street parking, Heating, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_50, Self check-in, Lockbox, Private entrance, Hot water",1308282,Sam,United States,-73.95549,40.67838,Crown Heights,1
14875190,Wan Chai Fully Furnished Studio,Apartment,Private room,Real Bed,2,1125,1,1.0,1.0,305,322.0,0.0,1.0,32,88,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Elevator, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Refrigerator, Dishes and silverware, Cooking basics, Stove, Long term stays allowed, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Step-free access, Wide doorway, Accessible-height bed, Wide doorway, Accessible-height toilet, Other, Roll-in shower",93240174,Stephen,Hong Kong,114.17694,22.27757,Wan Chai,1
14886923,"Large Studio with Harbour glimpses, City Fringe",Apartment,Entire home/apt,Real Bed,3,1125,4,0.0,1.0,133,171.0,10.0,2.0,4,70,"TV, Wifi, Air conditioning, Pool, Kitchen, Gym, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Shampoo, Lock on bedroom door, 24-hour check-in, Hangers, Iron, Laptop friendly workspace, Self check-in, Building staff, Hot water, Long term stays allowed",33325403,Andrea,Australia,151.21345,-33.87552,Central Business District,33
14894267,"Doorman, modern apart. on Broadway (Central Park)",Apartment,Entire home/apt,Real Bed,7,19,2,0.0,1.0,0,180.0,0.0,1.0,2,100,"TV, Internet, Wifi, Air conditioning, Kitchen, Doorman, Gym, Elevator, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Self check-in, Building staff, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Step-free access, Wide doorway, Flat path to front door, Step-free access, Wide doorway, Accessible-height toilet, Wide clearance to shower, toilet, Step-free access, Wide entryway, Handheld shower head, Paid parking on premises",10459594,S.,United States,-73.97132,40.79501,Upper West Side,1
14896503,"L'IDÉAL, ( à 2 min du métro Pie-IX ).",Apartment,Entire home/apt,Real Bed,1,30,4,1.0,2.0,103,85.0,15.0,2.0,150,100,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Free street parking, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Other",67704570,William,Canada,-73.55208,45.55157,Hochelaga-Maisonneuve,1
14907884,Apartment is Sold.,Apartment,Entire home/apt,Real Bed,1,1125,6,3.0,6.0,365,1055.0,0.0,1.0,0,95,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Pets live on this property, Hot tub, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials",93625420,Ali,Turkey,28.58381,41.02525,Not Available,1
14915493,Hyatt Kaanapali Beach FANTASTIC OFFER!,Condominium,Entire home/apt,Real Bed,5,7,6,2.0,2.0,0,500.0,0.0,1.0,1,100,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Elevator, Hot tub, Heating, Family/kid friendly, Suitable for events, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Beachfront",82508088,Tami,United States,-156.69406,20.91573,Kaanapali,13
14916806,Voted “Best of Williamsburg” / 1000 sqft Loft,Loft,Entire home/apt,Real Bed,2,1125,3,0.0,1.0,38,249.0,0.0,1.0,38,100,"TV, Wifi, Air conditioning, Kitchen, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Hot water, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Luggage dropoff allowed, Paid parking on premises",11227830,Logan,United States,-73.96392,40.71865,Williamsburg,1
14921505,BEACH ESCAPE,House,Entire home/apt,Real Bed,2,1125,14,7.0,8.0,306,689.0,60.0,4.0,72,96,"TV, Cable TV, Internet, Wifi, Kitchen, Free parking on premises, Pets allowed, Elevator, Free street parking, Hot tub, Indoor fireplace, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Children’s books and toys, Hot water, Long term stays allowed, Full kitchen",5167360,Bailey,Australia,151.31642,-33.62564,Avalon,2
14923016,Spacious Studio - Waimea Bay Pointe,Guest suite,Entire home/apt,Real Bed,3,13,2,0.0,2.0,234,199.0,50.0,2.0,76,98,"TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Washer, Dryer, Smoke detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Self check-in, Lockbox, Private entrance, High chair, Children’s books and toys, Pack ’n Play/travel crib, Hot water, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, BBQ grill, Patio or balcony, Garden or backyard, Beach essentials, Beachfront",11061760,Melissa,United States,-158.06438,21.64361,North Shore,2
14930875,At Home in Authentic Porto,Apartment,Entire home/apt,Real Bed,2,1125,4,1.0,1.0,349,50.0,11.0,2.0,124,87,"Wifi, Kitchen, Pets allowed, Elevator, Heating, Family/kid friendly, Washer, Smoke detector, Carbon monoxide detector, First aid kit, Essentials, Shampoo, Hangers, Laptop friendly workspace, Hot water, Bed linens",87349816,David,Portugal,-8.62077,41.15129,Not Available,5
14960783,Botafogo's Green Gem,Apartment,Entire home/apt,Real Bed,5,99,4,1.0,1.0,340,131.0,35.0,1.0,8,94,"Wifi, Air conditioning, Kitchen, Free parking on premises, Smoking allowed, Doorman, Elevator, Buzzer/wireless intercom, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace",41667428,Iohanna,Brazil,-43.184717879371945,-22.957738202813633,Not Available,1
14962367,Kauai 2 Bedroom Family Getaway | 2 Pools,House,Entire home/apt,Real Bed,2,1125,6,2.0,3.0,353,312.0,0.0,1.0,5,96,"TV, Cable TV, Internet, Wifi, Wheelchair accessible, Pool, Kitchen, Free parking on premises, Gym, Hot tub, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Private living room, Private entrance, Bathtub, Pack ’n Play/travel crib, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Luggage dropoff allowed, Long term stays allowed",26482762,ResortShare1,United States,-159.48204,22.22342,Downtown,106
14967994,Seaview Studio in  Brooklyn New york.,Apartment,Entire home/apt,Real Bed,2,14,2,1.0,1.0,315,100.0,0.0,1.0,145,96,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Breakfast, Free street parking, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_50, Private entrance, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, Cleaning before checkout, Other",94265445,Natasha,United States,-73.89367,40.63241,Canarsie,1
14968000,Spacious Comtemporary 3BR Apartment,Apartment,Entire home/apt,Real Bed,2,1125,6,3.0,4.0,253,218.0,15.0,6.0,101,86,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Pets allowed, Free street parking, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, Essentials, Hangers, Hair dryer, Iron, Pack ’n Play/travel crib, Hot water, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Oven, Stove, Long term stays allowed",24805685,Saif,United States,-73.98625,40.67124,Not Available,1
14968004,APTO NA BARRA DA TIJUCA RIO 2,Apartment,Entire home/apt,Real Bed,2,120,6,3.0,4.0,0,250.0,145.0,5.0,5,88,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Doorman, Gym, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Essentials, Lock on bedroom door, Hangers, Iron, Laptop friendly workspace, Self check-in, Building staff, Host greets you",93710870,Mere,Brazil,-43.383106728466196,-22.972537658219263,Not Available,3
14992196,Standing 3 rooms flat in Copacabana,Apartment,Entire home/apt,Real Bed,4,1125,7,3.0,4.0,250,399.0,50.0,6.0,30,95,"TV, Cable TV, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Paid parking off premises, Pets allowed, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Essentials, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Babysitter recommendations, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Luggage dropoff allowed, Host greets you",20370177,Sylvie,Brazil,-43.17875081156532,-22.964617829612656,Copacabana,20
14993652,Chic 2BR in The Village by Sonder,Apartment,Entire home/apt,Real Bed,2,1124,6,2.0,3.0,106,94.0,7.0,4.0,20,94,"TV, Wifi, Air conditioning, Kitchen, Free street parking, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Private living room, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed",12243051,Sonder,Canada,-73.55553,45.52006,Gay Village,1198
14996051,Best location near the beach at Posto 9,Apartment,Private room,Real Bed,1,365,2,1.0,1.0,302,116.0,30.0,1.0,116,98,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Doorman, Pets live on this property, Dog(s), Elevator, Buzzer/wireless intercom, Washer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Self check-in, Smart lock, Private living room, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Pocket wifi, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Beach essentials, Luggage dropoff allowed, Long term stays allowed, Cleaning before checkout, Wide hallway clearance, Step-free access, Wide doorway, Well-lit path to entrance, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet, Step-free access, Wide entryway",66039372,Vitor & Carlos,Brazil,-43.20070227223089,-22.98521721608299,Ipanema,37
14996590,Kailua Cottage,Guest suite,Entire home/apt,Real Bed,3,1125,3,1.0,1.0,229,142.0,15.0,2.0,70,98,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Pets live on this property, Dog(s), Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private living room, Private entrance, Hot water, Bed linens, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, BBQ grill, Garden or backyard, Long term stays allowed",73673725,Laura,United States,-157.74532,21.4094,Kailua,1
15003187,"1Great location, calm cozy room w/ backyard-garden",Apartment,Private room,Real Bed,28,365,1,1.0,1.0,272,25.0,0.0,1.0,5,100,"Internet, Wifi, Kitchen, Free street parking, Heating, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Garden or backyard, Long term stays allowed, Host greets you",1434327,Ila,Canada,-73.5571,45.52621,Ville-Marie,1
15003496,Quarry Apartment,Loft,Entire home/apt,Real Bed,2,1125,4,1.0,2.0,284,50.0,10.0,2.0,73,93,"TV, Cable TV, Internet, Wifi, Kitchen, Smoking allowed, Heating, Family/kid friendly, Washer, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, High chair, Pack ’n Play/travel crib, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Long term stays allowed, Host greets you, Paid parking on premises",62306699,Margarida & Filipa,Portugal,-8.61054,41.15314,Not Available,3
15004284,Turtle Bay Resort 1 Bedroom Condo,Apartment,Entire home/apt,Real Bed,4,1125,4,1.0,2.0,61,150.0,0.0,1.0,50,98,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Hangers, Laptop friendly workspace",87986116,Mike,United States,-157.99459,21.69891,Ko'olauloa,2
15008596,Napili Surf Beach Resort -Lokelani- #214 2nd Floor,Condominium,Entire home/apt,Real Bed,3,1125,3,0.0,2.0,242,463.0,0.0,1.0,1,95,"TV, Cable TV, Wifi, Pool, Kitchen, Free parking on premises, Free street parking, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Garden or backyard, Other, Beachfront",70809148,Tano,United States,-156.66815,20.99393,Kapalua,10
15009347,Charming urban 1 Bedroom apartment,Apartment,Entire home/apt,Real Bed,3,1125,2,1.0,1.0,0,950.0,0.0,1.0,2,95,"TV, Wifi, Air conditioning, Kitchen, Heating, Essentials, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50",9526667,Alexandra ( Alex ),Hong Kong,114.14609,22.2853,Sheung Wan,1
15015363,"Achei! Loft  na praia, moderno e equipado.",Loft,Entire home/apt,Real Bed,2,90,4,1.0,2.0,113,276.0,50.0,2.0,22,98,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Pool, Kitchen, Free parking on premises, Smoking allowed, Doorman, Gym, Elevator, Hot tub, Buzzer/wireless intercom, Family/kid friendly, Washer, Dryer, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Hot water, Bed linens, Luggage dropoff allowed, Long term stays allowed",63419886,Vera,Brazil,-43.30223274973709,-23.015724648126966,Barra da Tijuca,2
15019476,Ladder up to your own loft bed,Loft,Private room,Real Bed,1,1125,1,1.0,1.0,337,115.0,0.0,1.0,16,96,"TV, Wifi, Air conditioning, Kitchen, Pets allowed, Breakfast, Heating, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Self check-in, Keypad",287658,Danika,United States,-73.9664,40.71424,Williamsburg,2
